id;category;subcategories;creationdate;contactagreement;status;forwardtoreponseconso;tags;signalement_transmis;signalement_lu;signalement_reponse;dep_name;dep_code;reg_code;reg_name
176d5b3d-493e-4b02-bb7a-c9386d1c8acc;VoyageLoisirs;Autre,Autre;2024-01-01;1;NA;0;Internet,Litige contractuel;0;0;0;Essonne;91;11;Île-de-France
db5fee58-bc22-49e6-8fbf-cd311963fa55;AchatInternet;Le site internet en lui-même,Publicité trompeuse ou mensongère;2024-01-01;1;NA;0;Internet;0;0;0;Seine-et-Marne;77;11;Île-de-France
cc645d09-7fb2-41e0-b54b-f3e15f92ddb7;AchatInternet;Un produit,C'est un objet,Impossible de renvoyer un produit et de me faire rembourser,Il présente un défaut ou il ne marche plus,Neuf,Il y a moins de 2 ans;2023-08-31;1;NA;0;Produit industriel,Internet,Litige contractuel;0;0;0;Var;83;93;Provence-Alpes-Côte d'Azur
90f971cc-812c-4c14-921b-d32191962555;ServicesAuxParticuliers;Autre type d'entreprise de service,Agence matrimoniale (agence de rencontre);2024-01-03;0;NA;0;Internet;0;0;0;Val-de-Marne;94;11;Île-de-France
16b39be9-5936-4528-9830-8d86f51e33c4;TravauxRenovations;Rénovation énergétique,chauffage,Contrat,Droit de rétractation,À votre domicile;2023-08-31;0;NA;1;ReponseConso;0;0;0;Hauts-de-Seine;92;11;Île-de-France
e22f61dc-7048-4fd9-81d8-3db9bb0a213b;AchatMagasin;Un magasin physique,Un problème avec un produit en particulier,C'est un aliment ou une boisson,Problème de quantité,Le commerçant n'effectue pas la tare lors de la pesée;2023-07-04;1;ConsulteIgnore;0;Produit alimentaire;1;1;0;Tarn-et-Garonne;82;76;Occitanie
2be638c7-926b-4c8e-8920-5bb68c75221c;CafeRestaurant;Hygiène,J'ai vu un animal (nuisible);2023-08-18;0;PromesseAction;0;hygiène;1;1;1;Seine-et-Marne;77;11;Île-de-France
c0adefc3-56c4-4e04-b069-d8e712dbeb46;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-08-31;1;NonConsulte;0;Internet,Litige contractuel;1;0;0;Paris;75;11;Île-de-France
c82ca141-b7f2-4ba1-b038-2e8e61991799;AchatMagasinInternet;un achat sur internet ou un site de vente en ligne,Un produit dangereux,Autre,Autre;2022-01-24;0;NA;0;Produit dangereux,Internet;0;0;0;Seine-Saint-Denis;93;11;Île-de-France
d9c0c1d5-2c8a-4db1-8d3b-a461ef9566f0;AchatInternet;Une commande effectuée,Le service après-vente ne me répond plus (SAV);2023-07-23;1;NonConsulte;0;Internet,Litige contractuel;1;0;0;Côte-d'Or;21;27;Bourgogne-Franche-Comté
ae2a540a-96b9-43f7-825c-049ddc34b577;AchatInternet;Le site internet en lui-même,Publicité trompeuse ou mensongère;2024-01-01;1;NA;0;Internet,Litige contractuel;0;0;0;Hauts-de-Seine;92;11;Île-de-France
eb829916-35a2-42a0-b0b3-a4858777f1f2;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-06-27;1;NonConsulte;0;Internet,Litige contractuel;1;0;0;Paris;75;11;Île-de-France
5c8bfcf0-e1cf-417b-8f96-f61bd83184e9;AchatInternet;Une commande effectuée,Le service après-vente ne me répond plus (SAV);2023-08-18;1;PromesseAction;0;Internet,Litige contractuel;1;1;1;Loire-Atlantique;44;52;Pays de la Loire
dc70d498-83bd-4793-98c9-37c3d8e59826;AchatInternet;Une commande effectuée,Le service après-vente ne me répond plus (SAV);2023-08-18;1;PromesseAction;0;Internet,Litige contractuel;1;1;1;Val-de-Marne;94;11;Île-de-France
d35a16da-7753-49af-a510-e6d17480f152;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-08-27;1;NonConsulte;0;Internet,Litige contractuel;1;0;0;Loire-Atlantique;44;52;Pays de la Loire
bacb842b-c069-4eda-a0d8-fab09487a84c;AchatMagasinInternet;un achat sur internet ou un site de vente en ligne,Une commande effectuée;2021-12-15;1;ConsulteIgnore;0;Internet;1;1;0;Nord;59;32;Hauts-de-France
33696ef9-3641-4f7e-8711-1f21acee5fa4;BanqueAssuranceMutuelle;Banque,Frais bancaires;2023-08-17;1;PromesseAction;0;Litige contractuel;1;1;1;;;;
6edcd6a6-013c-4bed-8ccd-36a1474c6488;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-08-18;1;PromesseAction;0;Internet,Litige contractuel;1;1;1;Ain;01;84;Auvergne-Rhône-Alpes
d7480e86-65b2-4323-a842-b7dfb48ed6e0;TelephonieFaiMedias;Téléphonie / internet,Mon forfait : prix, contrat et facture,L'offre / la promotion que je devais avoir n'a pas été appliquée;2023-08-17;1;PromesseAction;0;Litige contractuel;1;1;1;Paris;75;11;Île-de-France
02daeb28-7784-41d1-919b-575400e13605;AchatInternet;Une commande effectuée,Le service après-vente ne me répond plus (SAV);2023-08-27;1;NonConsulte;0;Internet,Litige contractuel;1;0;0;Seine-et-Marne;77;11;Île-de-France
0ed4f5fb-0d2a-4705-a64f-4113c57db6ca;Internet;Un influenceur ou une influenceuse,L'influenceur n'indique pas le caractère commercial de sa publication;2023-08-27;0;NA;0;Influenceur;0;0;0;Paris;75;11;Île-de-France
10d2a15e-b673-4e0c-b9e6-0ab7170ab455;EauGazElectricite;Gaz / Électricité,Facturation;2023-08-18;1;PromesseAction;0;Litige contractuel;1;1;1;Hauts-de-Seine;92;11;Île-de-France
a3dbb498-1a56-4ec2-a299-5bb482c0d833;EauGazElectricite;Gaz / Électricité,Facturation;2023-08-18;0;ConsulteIgnore;0;;1;1;0;Paris;75;11;Île-de-France
1353b1ba-1e91-4e06-bed2-bbac5f754dc9;AchatInternet;Le site internet en lui-même,Absence d'information avant de commander;2023-08-18;1;NA;0;Internet;0;0;0;Var;83;93;Provence-Alpes-Côte d'Azur
b8c1aa72-9c8c-404c-9188-5a7e8dfe462c;AchatMagasinInternet;un magasin / commerce physique,Un problème qui concerne le magasin de façon générale,Autre,Autre;2021-06-27;0;PromesseAction;0;;1;1;1;Rhône;69;84;Auvergne-Rhône-Alpes
b5ad5cfa-eb19-42c0-9f2a-2653508cf21f;AchatMagasin;Un magasin physique,Un problème avec un produit en particulier,C'est un aliment ou une boisson,Problème avec l'emballage ou l'étiquette,Autres problèmes d'étiquette ou emballage;2023-08-27;1;NonConsulte;0;Produit alimentaire;1;0;0;Paris;75;11;Île-de-France
d943a991-3a8b-483e-8746-05d68736dcf5;AchatInternet;Une commande effectuée,Le service après-vente ne me répond plus (SAV);2024-01-02;1;NA;0;Internet,Litige contractuel;0;0;0;Paris;75;11;Île-de-France
e2412d72-a2de-4c2c-a0df-46e18c567554;Immobilier;Agence immobilière,Autre,Le personnel ne dispose pas des diplômes ou qualifications requises;2023-08-31;0;ConsulteIgnore;0;;1;1;0;Finistère;29;53;Bretagne
3a40858c-dbc5-4089-90fd-25fde25f68c1;Internet;Un influenceur ou une influenceuse,L'influenceur n'indique pas le caractère commercial de sa publication;2023-04-09;0;NonConsulte;0;Influenceur;1;0;0;Paris;75;11;Île-de-France
e23a5e39-3b77-4438-b93a-ad70234e9710;AchatMagasinInternet;un achat sur internet ou un site de vente en ligne,Une commande effectuée;2022-01-07;0;ConsulteIgnore;0;Internet;1;1;0;Nord;59;32;Hauts-de-France
acbf62b5-bcd9-497d-b2ed-c76e50639595;AchatMagasin;Un magasin physique,Un problème qui concerne le magasin de façon générale,Publicité,Indisponibilité des produits en publicité;2023-08-31;0;PromesseAction;0;;1;1;1;Nord;59;32;Hauts-de-France
fab995f8-4865-4f10-bcc3-3e11867e40f0;AchatMagasinInternet;Un problème avec un produit en particulier,C'est un objet,Notice et emballage,Informations manquantes,Non, pas sur internet;2020-09-09;0;PromesseAction;0;;1;1;1;Bas-Rhin;67;44;Grand Est
d567126b-9a0d-4f51-a960-de4b09ae6095;TravauxRenovations;Rénovation énergétique,Production d'énergies renouvelables,Contrat,Contrat non respecté;2023-08-27;1;NonConsulte;0;Litige contractuel;1;0;0;Territoire de Belfort;90;27;Bourgogne-Franche-Comté
cdb03929-2408-45bf-beab-654a127bede3;AchatMagasinInternet;un magasin / commerce physique,Un problème avec un produit en particulier,C'est un aliment ou une boisson,Autre problème de nourriture;2021-10-09;0;NonConsulte;0;;1;0;0;Manche;50;28;Normandie
99bb39cb-bee4-4e1a-90ee-e39eb06caf75;AchatMagasin;Un magasin physique,Un problème qui concerne le magasin de façon générale,Prix,Le prix à la caisse est différent du prix affiché;2023-08-18;1;Infonde;0;Litige contractuel;1;1;1;Seine-et-Marne;77;11;Île-de-France
a448322f-37bd-4cdf-9878-0b59c86495f7;AchatMagasin;Un magasin physique,Un problème qui concerne le magasin de façon générale,Remboursement / garantie,Il présente un défaut ou il ne marche plus,Neuf,Il y a plus de 2 ans,Oui,J'ai pris connaissance des conditions écrites dans mon contrat de garantie;2023-06-19;1;ConsulteIgnore;0;Litige contractuel;1;1;0;Hautes-Alpes;05;93;Provence-Alpes-Côte d'Azur
360c22a3-9081-4138-b1f0-562321a597a4;AchatInternet;Une commande effectuée,Commande incomplète;2023-08-18;1;NonConsulte;0;Internet;1;0;0;Paris;75;11;Île-de-France
bcbf463d-2883-49a0-9e21-4d66ff6452ca;AchatMagasin;Un magasin physique,Un problème qui concerne le magasin de façon générale,Publicité,Indisponibilité des produits en publicité;2023-08-18;0;NA;1;ReponseConso;0;0;0;Allier;03;84;Auvergne-Rhône-Alpes
9403c078-8ce3-42b1-8da8-ef3b0255f672;AchatMagasinInternet;un achat sur internet ou un site de vente en ligne,Une commande effectuée;2021-07-02;1;Infonde;0;Internet;1;1;1;Var;83;93;Provence-Alpes-Côte d'Azur
abd8d9d3-6c91-472a-9ef1-89d5688d1f21;Internet;Un influenceur ou une influenceuse,L'influenceur n'indique pas le caractère commercial de sa publication;2023-08-18;0;NA;0;Influenceur;0;0;0;Paris;75;11;Île-de-France
a6e90de4-54b1-418c-8563-869e3142930c;Immobilier;Agence immobilière,J'ai un problème en tant que locataire,Etat des lieux / caution;2023-08-27;1;NonConsulte;0;Litige contractuel;1;0;0;La Réunion;974;04;La Réunion
c075b888-8cff-4aee-b601-6de44d18de8c;AchatInternet;Une commande effectuée,Livraison en retard ou colis perdu,L'entreprise m'a imposé le transporteur sur une liste lors de la commande;2023-08-27;1;PromesseAction;0;Internet,Litige contractuel;1;1;1;Seine-et-Marne;77;11;Île-de-France
38c32601-c59d-498f-9c8f-6074798e99ac;VoyageLoisirs;Transports en commun,Retard / Annulation / Remboursement;2023-09-03;1;Infonde;0;Litige contractuel;1;1;1;Haute-Corse;2B;94;Corse
61ef4cf5-6bc7-4852-9d13-c559aefdaad1;TelephonieFaiMedias;Abonnement télévision,Autre;2023-07-28;0;PromesseAction;0;;1;1;1;Hauts-de-Seine;92;11;Île-de-France
0c775b55-8e55-45ad-b71c-e1b5b8740de2;Immobilier;Agence immobilière,J'ai un problème en tant que propriétaire,Gestion locative,Contrat et mandat;2023-08-18;0;NA;1;ReponseConso;0;0;0;Marne;51;44;Grand Est
e7126485-39db-42e6-b471-4a12c0c5e41c;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-08-27;1;NA;0;Internet,Litige contractuel;0;0;0;Yvelines;78;11;Île-de-France
e7e14ea2-3e55-431e-b1c4-c898548d4a2a;VoyageLoisirs;Agence de voyage,Annulation / remboursement;2023-08-18;1;NA;0;Internet,Litige contractuel;0;0;0;Ain;01;84;Auvergne-Rhône-Alpes
8a3ba834-9678-4931-86ab-5dbf4d7c88a4;AchatInternet;Le site internet en lui-même,Autre;2023-08-18;1;PromesseAction;0;Internet,Litige contractuel;1;1;1;Paris;75;11;Île-de-France
5edcf366-cac8-4e80-bf79-5f61bfbad8e9;CafeRestaurant;Informations mensongères (sur le menu, la carte ou le site internet),Information mensongère ou trompeuse;2022-02-28;0;Infonde;0;;1;1;1;Ille-et-Vilaine;35;53;Bretagne
f3af4c2d-cad1-4df8-a66f-7e32c40077fe;AchatMagasinInternet;un achat sur internet ou un site de vente en ligne,Le site internet en lui-même;2021-12-08;0;NA;0;Internet;0;0;0;Côtes-d'Armor;22;53;Bretagne
64d23876-98dc-4712-a6a9-fc1699f2c9a2;AchatInternet;Une commande effectuée,Le service après-vente ne me répond plus (SAV);2023-08-18;1;Infonde;0;Internet,Litige contractuel;1;1;1;Val-de-Marne;94;11;Île-de-France
5a5dc473-240c-466b-9c67-46d39e02f06a;TravauxRenovations;Rénovation énergétique,Démarchage téléphonique;2023-08-31;0;NA;0;Démarchage téléphonique;0;0;0;Yvelines;78;11;Île-de-France
771c24ea-16fb-451a-91f1-1d657d2434a1;AchatInternet;Une commande effectuée,Le service après-vente ne me répond plus (SAV);2023-12-23;1;PromesseAction;0;Internet,Litige contractuel;1;1;1;Isère;38;84;Auvergne-Rhône-Alpes
5e081972-48e9-4c7c-b8a1-2492f21a6c69;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-08-18;1;NA;0;Internet,Litige contractuel;0;0;0;;;;
2e88a08a-ed5a-4058-b44a-5de493c66ce9;AchatMagasin;Un produit dangereux,Jouet, puériculture, matériel scolaire,Autre;2023-12-27;0;PromesseAction;0;Produit dangereux,Produit industriel;1;1;1;La Réunion;974;04;La Réunion
dacc2f47-e6ae-422c-a67a-6c1636fc1b93;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-12-22;1;MalAttribue;0;Internet,Litige contractuel;1;1;1;Bouches-du-Rhône;13;93;Provence-Alpes-Côte d'Azur
24e9c92b-049f-407f-88ad-d7c714c2b84f;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-07-26;1;PromesseAction;0;Internet,Litige contractuel;1;1;1;Seine-Saint-Denis;93;11;Île-de-France
8bc7fb3b-1c4e-4e93-bbeb-01fb0083dcf2;VoyageLoisirs;Sport,Contrat et abonnement,Contrat non respecté;2023-08-27;1;PromesseAction;0;Litige contractuel;1;1;1;Paris;75;11;Île-de-France
f31434f8-14b0-4b0d-95af-98262ea8c4d9;AchatInternet;Un produit,C'est un objet,Autre;2023-08-27;1;NA;0;Produit industriel,Internet,Litige contractuel;0;0;0;Loire;42;84;Auvergne-Rhône-Alpes
dee285e9-2d97-408f-bd9d-6847a9a086ba;VoitureVehiculeVelo;Autre;2023-09-03;0;NA;1;ReponseConso;0;0;0;Moselle;57;44;Grand Est
3c1b8743-2705-40a4-8eae-e13fce41016a;Immobilier;Autre;2023-09-03;1;NonConsulte;0;Internet;1;0;0;Paris;75;11;Île-de-France
984adeed-352f-49cb-8228-7fef56be6933;AchatInternet;Une commande effectuée,Livraison en retard ou colis perdu,L'entreprise m'a imposé le transporteur sur une liste lors de la commande;2024-01-03;1;NA;0;Internet,Litige contractuel;0;0;0;Paris;75;11;Île-de-France
11a5dc26-1302-42d3-99fc-56c177eb4ba7;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-08-27;1;NonConsulte;0;Internet,Litige contractuel;1;0;0;Loire-Atlantique;44;52;Pays de la Loire
22ae9b58-525c-4489-b1fa-301885a2156d;AchatInternet;Le prix,Fausse réduction de prix;2023-12-28;1;PromesseAction;0;Internet,Litige contractuel;1;1;1;Calvados;14;28;Normandie
86a31806-ed2d-4dc8-bc00-7fbfd84164d3;Immobilier;Autre,Non, pas sur internet;2020-08-05;1;NonConsulte;0;;1;0;0;Paris;75;11;Île-de-France
dc7490de-4d5b-4567-ad43-57be60fa4315;AchatMagasin;Un magasin physique,Un problème qui concerne le magasin de façon générale,Remboursement / garantie,Autre raison,Oui;2023-08-18;1;PromesseAction;0;Litige contractuel;1;1;1;Paris;75;11;Île-de-France
377c90c1-231b-49c2-afb9-abbb11fee681;AchatMagasin;Un magasin physique,Un problème avec un produit en particulier,C'est un objet,Garantie et remboursement,Il présente un défaut ou il ne marche plus,Neuf,Il y a moins de 2 ans;2023-08-18;1;PromesseAction;0;Produit industriel;1;1;1;Drôme;26;84;Auvergne-Rhône-Alpes
6c2b19f5-5e6d-4beb-af91-a33be5784e76;AchatMagasinInternet;un achat sur internet ou un site de vente en ligne,Une commande effectuée;2021-09-28;1;NonConsulte;0;Internet;1;0;0;Paris;75;11;Île-de-France
e100c385-d86a-4a15-9870-b51ba2a07135;AchatInternet;Le site internet en lui-même,Autre;2023-08-18;1;NA;0;Internet,Litige contractuel;0;0;0;La Réunion;974;04;La Réunion
4fd1233a-29d8-4d92-8880-a4d8abac1784;AchatMagasin;Un magasin physique,Un problème qui concerne le magasin de façon générale,Prix,Le prix à la caisse est différent du prix affiché;2023-08-31;0;NA;1;ReponseConso;0;0;0;Paris;75;11;Île-de-France
d1080e4c-1c04-4d88-a46d-2d5341478a43;CafeRestaurant;Qualité des plats/boissons,Les produits ne sont pas frais ou certains aliments sont périmés, c'est-à-dire que les dates indiquées sont dépassées.;2023-08-18;0;NonConsulte;0;;1;0;0;Alpes-Maritimes;06;93;Provence-Alpes-Côte d'Azur
195bacc5-8e89-4c74-839b-3e77273fe745;CafeRestaurant;Informations mensongères (sur le menu, la carte ou le site internet),Information mensongère ou trompeuse;2024-01-04;1;TraitementEnCours;0;Litige contractuel;1;0;0;Pyrénées-Orientales;66;76;Occitanie
cc918dc3-d921-45db-b1ad-2ca78bc13277;CafeRestaurant;Hygiène,J'ai vu un animal (nuisible);2023-08-18;0;NonConsulte;0;hygiène;1;0;0;Essonne;91;11;Île-de-France
43db1eb3-3515-472b-8752-a24c90b7f54f;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-08-31;1;NonConsulte;0;Internet,Litige contractuel;1;0;0;Paris;75;11;Île-de-France
4ce41d73-07bb-488d-a417-164ebea8b57c;AchatMagasin;Un magasin physique,Un problème qui concerne le magasin de façon générale,Prix,Le prix à la caisse est différent du prix affiché;2023-08-18;0;PromesseAction;0;;1;1;1;Moselle;57;44;Grand Est
df1fb788-e013-4ec6-bd3e-4ebbf741020e;Internet;Un influenceur ou une influenceuse,Publicité trompeuse;2023-08-27;1;NA;0;Influenceur;0;0;0;Paris;75;11;Île-de-France
f015fdb8-3ab2-4cf8-8b33-2fff2a6fe3cd;TelephonieFaiMedias;Abonnement télévision,Autre;2024-01-02;1;Infonde;0;Internet,Litige contractuel;1;1;1;Val-de-Marne;94;11;Île-de-France
3f54df4a-04c6-4e03-b3e8-c15bbdfd1aa0;AchatInternet;Un produit,C'est un objet,Impossible de renvoyer un produit et de me faire rembourser,Délai de réflexion ou de rétractation;2024-01-02;1;NA;0;Produit industriel,Internet,Litige contractuel;0;0;0;Aude;11;76;Occitanie
dffb97e6-f6dd-44c4-8f21-b64b2f064115;AchatMagasin;Un magasin physique,Un problème avec un produit en particulier,C'est un aliment ou une boisson,Problème de quantité,La quantité annoncée est non conforme,Un produit emballé par le fabricant comme une boîte de conserve, un paquet, une bouteille;2023-09-03;0;NA;1;Produit alimentaire,ReponseConso;0;0;0;Savoie;73;84;Auvergne-Rhône-Alpes
1b179719-e9a2-4f79-8c0c-622e8e3e4b8c;AchatInternet;Une commande effectuée,Le service après-vente ne me répond plus (SAV);2023-08-19;1;Infonde;0;Internet,Litige contractuel;1;1;1;Paris;75;11;Île-de-France
07e37e4b-39c1-4c8b-b7d1-d08176c87f8b;DemarchesAdministratives;Courrier / entreprise qui se fait passer pour l'administration;2023-08-27;0;NA;1;Internet,ReponseConso;0;0;0;Paris;75;11;Île-de-France
f6043ba0-d980-4ad6-8b8c-b818fe718011;Immobilier;Agence immobilière,J'ai un problème en tant que locataire,Autre;2023-12-18;0;PromesseAction;0;;1;1;1;Indre-et-Loire;37;24;Centre-Val de Loire
89521ddb-9860-42dd-a34d-d1a93df05598;AchatInternet;Une commande effectuée,Le service après-vente ne me répond plus (SAV);2023-06-19;1;NonConsulte;0;Internet,Litige contractuel;1;0;0;Paris;75;11;Île-de-France
4d24a5b4-abce-4fc9-87a8-792d97ea01d8;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-06-19;1;NonConsulte;0;Internet,Litige contractuel;1;0;0;Paris;75;11;Île-de-France
73197a70-c40d-4cab-b1a2-f7b0441d0225;AchatMagasinInternet;un achat sur internet ou un site de vente en ligne,Une commande effectuée;2022-01-06;1;PromesseAction;0;Internet;1;1;1;Paris;75;11;Île-de-France
2cd69732-ac66-4482-b186-7c629fc29d0b;DemarchesAdministratives;Autre,Une entreprise privée;2023-08-31;0;Infonde;0;;1;1;1;Haut-Rhin;68;44;Grand Est
5f443bac-bc45-49bd-b507-8bf9267fa583;TravauxRenovations;Autres Travaux,Publicité et pratique de l'entreprise,Démarchage à domicile;2023-06-19;0;NonConsulte;0;Démarchage à domicile;1;0;0;Dordogne;24;75;Nouvelle-Aquitaine
d355f362-3f1b-4d93-9f56-69a0846fb75a;VoyageLoisirs;Sport,Contrat et abonnement,Contrat non respecté;2023-07-24;0;ConsulteIgnore;0;;1;1;0;Paris;75;11;Île-de-France
9e64d0bc-c521-409c-9d13-d0017f46b856;VoyageLoisirs;Sport,Contrat et abonnement,Contrat non respecté;2023-07-24;0;ConsulteIgnore;0;;1;1;0;Paris;75;11;Île-de-France
dbc8022d-b09a-4bee-a20f-b504ce011046;VoyageLoisirs;Hébergement,Qualité de la chambre / de l'hébergement,L'hébergement ne correspond pas à ce qui m'a été vendu;2023-08-31;1;Infonde;0;Internet,Litige contractuel;1;1;1;Vienne;86;75;Nouvelle-Aquitaine
7d510372-a3f6-42b0-b582-c375b6038dff;AchatMagasin;Un magasin physique,Un problème qui concerne le magasin de façon générale,Hygiène,Hygiène des locaux et du matériel;2023-06-19;0;NonConsulte;0;hygiène,Produit alimentaire;1;0;0;Hauts-de-Seine;92;11;Île-de-France
361f3b87-6f26-4a7f-ad34-6460987da513;AchatMagasinInternet;un achat sur internet ou un site de vente en ligne,Le site internet en lui-même;2021-01-14;1;PromesseAction;0;Internet;1;1;1;Paris;75;11;Île-de-France
cd6504d7-43f2-4050-8567-52ce3cdab54d;AchatMagasin;Un magasin physique,Un produit dangereux,Produit alimentaire,Plat ou dessert préparé,Blessure physique;2023-08-19;1;ConsulteIgnore;0;Produit dangereux,Produit alimentaire,Litige contractuel;1;1;0;Nord;59;32;Hauts-de-France
1405d33c-2b65-4d3d-b961-0643ecfd35c4;AchatInternet;Le site internet en lui-même,Impossible d'identifier l'entreprise;2023-08-19;1;NA;0;Internet,Litige contractuel;0;0;0;Val-de-Marne;94;11;Île-de-France
24b41891-c54d-4d19-b052-a5e45f2e7e7d;AchatInternet;Une commande effectuée,Le service après-vente ne me répond plus (SAV);2023-08-02;1;NonConsulte;0;Internet,Litige contractuel;1;0;0;Seine-Saint-Denis;93;11;Île-de-France
cedd2196-da93-42eb-9d8d-0695bb45d9f4;AchatInternet;Une commande effectuée,Le service après-vente ne me répond plus (SAV);2023-08-31;1;PromesseAction;0;Internet;1;1;1;Paris;75;11;Île-de-France
8b3a04a7-a057-4685-843d-ed92b26e2e81;AchatInternet;Un produit,C'est un objet,Autre;2023-06-28;1;NonConsulte;0;Produit industriel,Internet,Litige contractuel;1;0;0;Paris;75;11;Île-de-France
bff2a18c-7435-4363-ac4b-428fda2736df;AchatMagasinInternet;Un problème qui concerne le magasin de façon générale,Publicité,Informations de vente mensongères;2020-05-04;1;NonConsulte;0;;1;0;0;Nord;59;32;Hauts-de-France
67038f1f-2212-4509-8ffc-bd438c669ef7;IntoxicationAlimentaire;Oui,A emporter;2023-12-16;1;PromesseAction;0;Produit alimentaire,Produit dangereux;1;1;1;Moselle;57;44;Grand Est
0326e50a-cf3f-4fc5-bee9-05f5fe69e323;AchatMagasinInternet;un achat sur internet ou un site de vente en ligne,Une commande effectuée;2022-01-16;1;NonConsulte;0;Internet;1;0;0;Hauts-de-Seine;92;11;Île-de-France
fbbf87d7-6775-4fff-924d-5098d065a83e;AchatMagasin;Un magasin physique,Un problème qui concerne le magasin de façon générale,Hygiène,Hygiène des locaux et du matériel;2023-08-26;1;PromesseAction;0;hygiène,Produit alimentaire;1;1;1;Yvelines;78;11;Île-de-France
0b309ed8-b67e-46a4-971d-38bf1b9dbf98;VoyageLoisirs;Hébergement,Qualité de la chambre / de l'hébergement,L'hébergement ne correspond pas à ce qui m'a été vendu;2023-08-15;1;Infonde;0;Internet,Litige contractuel;1;1;1;Pyrénées-Orientales;66;76;Occitanie
f963b418-c049-4017-aa90-fa8390106494;AchatMagasinInternet;un achat sur internet ou un site de vente en ligne,Une commande effectuée;2021-01-27;0;PromesseAction;0;Internet;1;1;1;Côtes-d'Armor;22;53;Bretagne
a31a2518-95ba-4e45-940f-eac56d2173ea;TelephonieFaiMedias;Téléphonie / internet,Mon forfait : prix, contrat et facture,Autre problème de facturation ou de contrat,Autre;2023-08-19;1;PromesseAction;0;Internet,Litige contractuel;1;1;1;Paris;75;11;Île-de-France
96cd5817-b448-4962-af71-1e0e3df6dce3;AchatInternet;Le site internet en lui-même,Publicité trompeuse ou mensongère;2024-01-03;0;NA;0;Internet;0;0;0;Vosges;88;44;Grand Est
a9c53a14-851d-4d9a-ba59-7e36427b1cf5;VoyageLoisirs;Transports en commun,Autre,Autre;2023-08-19;0;NonConsulte;0;;1;0;0;Gard;30;76;Occitanie
c0ab5fc5-246d-4f94-b9f8-343415e3795d;AchatInternet;Un produit,C'est un objet,Autre;2023-08-19;1;NA;0;Produit industriel,Internet,Litige contractuel;0;0;0;Seine-Saint-Denis;93;11;Île-de-France
fbbb8195-abec-4da6-8a6f-e8a11d1d4657;AchatMagasinInternet;un magasin / commerce physique,Un problème qui concerne le magasin de façon générale,Prix,Le prix à la caisse est différent du prix affiché;2020-10-14;0;PromesseAction;0;;1;1;1;Alpes-Maritimes;06;93;Provence-Alpes-Côte d'Azur
0659fe6c-f4ca-4dc4-8b8a-51614465b07b;Internet;Un influenceur ou une influenceuse,L'influenceur n'indique pas le caractère commercial de sa publication;2023-04-10;0;NonConsulte;0;Influenceur;1;0;0;Paris;75;11;Île-de-France
39ecb8e9-e7e4-4397-b9fb-31fe7250013a;IntoxicationAlimentaire;Oui,A emporter;2023-08-31;1;Infonde;0;Produit alimentaire,Produit dangereux;1;1;1;Gironde;33;75;Nouvelle-Aquitaine
83d62a51-966e-42b0-b0c9-4d06ed836f7b;AchatInternet;Problème de résiliation d’abonnement,Je n’arrive pas à me désabonner;2023-09-04;0;NA;1;Résiliation,Internet,ReponseConso;0;0;0;Hauts-de-Seine;92;11;Île-de-France
46db72d2-90f1-439e-ac2a-308fc2c1cb62;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-08-19;1;NA;0;Internet,Litige contractuel;0;0;0;Alpes-de-Haute-Provence;04;93;Provence-Alpes-Côte d'Azur
5fd492f0-366a-4735-8186-aaa39d17a015;BanqueAssuranceMutuelle;Assurance / mutuelle,Publicité,Démarchage téléphonique;2023-07-09;0;NA;1;Démarchage téléphonique,ReponseConso;0;0;0;Paris;75;11;Île-de-France
c9713157-d685-446d-898e-b73de0184fb8;AchatMagasin;Un magasin physique,Un problème avec un produit en particulier,C'est un aliment ou une boisson,Problème de qualité,Couleur ou odeur anormale,Un produit vendu sans emballage;2023-07-18;1;NonConsulte;0;Produit alimentaire;1;0;0;Hérault;34;76;Occitanie
181cf1e6-0229-4a97-8fab-f495f4c0f0de;TelephonieFaiMedias;Abonnement télévision,Autre;2023-07-18;1;PromesseAction;0;Litige contractuel;1;1;1;Hauts-de-Seine;92;11;Île-de-France
bdf94864-3326-462a-8f9d-0015ea9da61d;IntoxicationAlimentaire;Oui,Sur place;2023-12-22;0;PromesseAction;0;Produit alimentaire,Produit dangereux;1;1;1;Aisne;02;32;Hauts-de-France
